1.658769,1.428786,0.5605807,0.2647901,0.3942454,0.1438135,0.6740866,0.3455829,0.3285037
1.657955,1.42801,0.5610066,0.2633789,0.3933834,0.1437043,0.6735157,0.344832,0.3286837
1.658261,1.427962,0.5550187,0.2630937,0.3951567,0.1434866,0.6742474,0.3452855,0.3289619
1.656722,1.426708,0.5557451,0.2635575,0.3955796,0.1435566,0.6736261,0.3441891,0.3294369
1.656975,1.426816,0.5596055,0.2638314,0.393597,0.1435644,0.6742639,0.3444936,0.3297703
1.656791,1.426926,0.560016,0.2621733,0.3944665,0.1437899,0.6744808,0.3449392,0.3295416
1.654931,1.426066,0.559411,0.2564344,0.399438,0.1437223,0.6743025,0.3449406,0.3293619
1.654223,1.425251,0.5617881,0.2587928,0.4017002,0.1437373,0.6731073,0.3445781,0.3285292
1.654539,1.425405,0.5594508,0.2580912,0.400839,0.1438525,0.6731738,0.344293,0.3288808
1.65505,1.425606,0.5556648,0.2522992,0.3997837,0.1436886,0.673384,0.3450513,0.3283326
1.656218,1.426284,0.5624222,0.2538443,0.3998021,0.1440303,0.6740782,0.3455159,0.3285623
1.65754,1.426165,0.5672687,0.2516083,0.406161,0.1440858,0.674098,0.3448072,0.3292907
1.65742,1.426378,0.5634753,0.2658547,0.4038431,0.1438843,0.6738533,0.3447099,0.3291434
1.657517,1.426371,0.561805,0.2534047,0.4027475,0.143754,0.6740267,0.3454685,0.3285582
1.657467,1.426858,0.5625263,0.2534811,0.4026276,0.1436056,0.6740831,0.3454566,0.3286266
1.658122,1.427237,0.5633438,0.270788,0.4039061,0.1438275,0.6738009,0.3452513,0.3285497
1.659739,1.428096,0.561976,0.2541725,0.40141,0.1437542,0.6742634,0.3455804,0.328683
1.659049,1.42775,0.5627661,0.2543101,0.4106874,0.1436639,0.6740405,0.3454251,0.3286154
1.657872,1.426987,0.5640568,0.2544199,0.4079227,0.1437653,0.6732831,0.3448582,0.3284249
1.657449,1.426741,0.5647461,0.2542533,0.4043821,0.1438102,0.6731457,0.3447011,0.3284446
1.657249,1.426558,0.565724,0.2535694,0.4029298,0.1440074,0.6730774,0.3461344,0.3269431
