1.746997,1.530958,0.6252847,0.2944847,0.5016896,0.1578036,0.7415664,0.3969172,0.3446492
1.738923,1.527105,0.6194413,0.2947677,0.4956835,0.1572225,0.7372705,0.3974456,0.3398249
1.746783,1.53073,0.62613,0.2960166,0.5008273,0.1569024,0.7408822,0.3970435,0.3438387
1.746685,1.530918,0.6266373,0.2951243,0.502015,0.1566407,0.7403134,0.3963962,0.3439172
1.749776,1.531435,0.6255277,0.2958076,0.5002193,0.1564621,0.7415162,0.3964329,0.3450834
1.748865,1.531958,0.6210311,0.294984,0.4964872,0.1565095,0.7414814,0.3965738,0.3449076
1.74785,1.531215,0.6256804,0.2918431,0.5030252,0.1566004,0.7410244,0.3962259,0.3447986
1.744518,1.529903,0.6238939,0.2922022,0.5014466,0.1564578,0.7396938,0.3964763,0.3432176
1.746303,1.53078,0.6237319,0.2940872,0.5000324,0.1567904,0.7410294,0.3977855,0.3432439
1.746779,1.530902,0.6257033,0.2946668,0.5014548,0.1567289,0.7415053,0.3973711,0.3441342
1.741677,1.529541,0.6245189,0.2934681,0.5013697,0.1567329,0.7401907,0.3975964,0.3425943
1.74456,1.531977,0.6255978,0.2944465,0.5020478,0.1561651,0.742103,0.3972297,0.3448733
1.741938,1.530693,0.6270064,0.2949148,0.5028835,0.1560859,0.7416098,0.3976999,0.3439099
1.74226,1.531026,0.6252569,0.2947233,0.5006856,0.156194,0.7416834,0.3972129,0.3444706
1.741474,1.531304,0.624922,0.2936441,0.5006233,0.156591,0.7419063,0.3972628,0.3446435
1.739991,1.530172,0.6239085,0.2931826,0.5002674,0.1569059,0.7412573,0.3971766,0.3440806
1.746426,1.532679,0.6261647,0.2933517,0.5019246,0.1568712,0.7434802,0.3974642,0.346016
1.746052,1.532036,0.6224545,0.2939899,0.4977687,0.156877,0.743156,0.3978134,0.3453426
1.749988,1.534064,0.6215146,0.2940729,0.4971944,0.1568077,0.7454168,0.3987584,0.3466584
1.746255,1.53178,0.6250622,0.2935531,0.5012558,0.1568629,0.7434036,0.3987272,0.3446763
1.745629,1.531064,0.6215872,0.2943683,0.4966682,0.1570501,0.7429702,0.3988222,0.3441479
1.748748,1.532838,0.6208758,0.2943349,0.4962439,0.1571257,0.7452196,0.3990584,0.3461612
1.750163,1.532634,0.6218956,0.2935808,0.4986278,0.1568396,0.7453282,0.3987604,0.3465678
1.750114,1.532645,0.6242246,0.293535,0.5012001,0.1572046,0.7456852,0.3992929,0.3463923
1.751409,1.532956,0.6240148,0.2940147,0.5004195,0.1572968,0.7448171,0.3994994,0.3453177
