1.685504,1.471465,0.5688643,0.2628674,0.454159,0.1644246,0.6903574,0.3581283,0.3322291
1.685549,1.472537,0.5689065,0.2627496,0.4522363,0.1635634,0.6884926,0.3563592,0.3321334
1.683144,1.46938,0.5702626,0.2634663,0.4511895,0.1638113,0.6853541,0.352109,0.3332451
1.681495,1.467219,0.5633762,0.2627423,0.443213,0.162601,0.6836147,0.3524049,0.3312098
1.680319,1.46722,0.565944,0.2628547,0.4442082,0.1630834,0.6846056,0.3472395,0.337366
1.681739,1.467291,0.5664923,0.2634025,0.4446258,0.163394,0.6836973,0.3477369,0.3359604
1.672713,1.462312,0.5651671,0.261627,0.4464943,0.1640499,0.6769961,0.3469223,0.3300737
1.673196,1.461097,0.5644892,0.2634729,0.4449293,0.1640707,0.6759188,0.3495914,0.3263274
1.670955,1.459516,0.5659439,0.2639333,0.4472728,0.1639298,0.6758251,0.3484899,0.3273351
1.671225,1.457216,0.5648225,0.2643306,0.4436058,0.1644018,0.6740003,0.3478344,0.3261659
1.667463,1.455423,0.5638476,0.2649394,0.440862,0.1642152,0.6719819,0.3480186,0.3239632
1.668045,1.455503,0.5625678,0.2642674,0.4403987,0.1638266,0.6718933,0.3470572,0.3248361
1.668048,1.456785,0.5659767,0.2671116,0.4407832,0.1633776,0.6726879,0.3469286,0.3257592
1.709843,1.455657,0.5682474,0.2667066,0.4452686,0.1636426,0.6715181,0.3471774,0.3243408
1.709241,1.454559,0.5663106,0.266652,0.4436708,0.1632922,0.671235,0.3465594,0.3246755
1.712209,1.456727,0.565037,0.2669089,0.4420404,0.1639437,0.6706957,0.3464966,0.3241991
1.666027,1.452713,0.5668263,0.2674192,0.4433648,0.1636731,0.6692075,0.3450455,0.3241619
1.6861,1.459524,0.5687723,0.2659659,0.4475459,0.163478,0.6767527,0.344779,0.3319738
1.681203,1.457682,0.5664165,0.264825,0.4459204,0.163687,0.6757354,0.344499,0.3312364
1.675159,1.455255,0.5694532,0.2666751,0.450749,0.1638695,0.6732913,0.3445813,0.32871
1.675765,1.456206,0.5705454,0.2659034,0.4530043,0.1640269,0.673163,0.344852,0.328311
1.673312,1.455465,0.5732895,0.265338,0.4570065,0.1635364,0.6722578,0.3446584,0.3275993
1.672817,1.45554,0.5728426,0.2649282,0.4579892,0.1632427,0.672299,0.3445829,0.3277161
1.673646,1.455782,0.5705597,0.2658001,0.4546315,0.1632441,0.6726051,0.3435545,0.3290506
1.672533,1.455675,0.5717697,0.2664305,0.454757,0.1633035,0.6726997,0.3445658,0.3281339
1.671585,1.45462,0.5741589,0.2673938,0.4558088,0.1635429,0.6720234,0.3443739,0.3276495
1.674147,1.457493,0.572084,0.2670667,0.4537523,0.1634975,0.6746645,0.345613,0.3290515
1.673033,1.457054,0.5727596,0.2690765,0.4510971,0.1637103,0.6744258,0.3456728,0.328753
1.673887,1.457304,0.5736054,0.2701519,0.4501569,0.1634437,0.6751184,0.3473783,0.3277401
1.686678,1.462438,0.5724154,0.2692946,0.4496978,0.163202,0.6794609,0.3470188,0.3324421
1.682662,1.461139,0.5726673,0.2690269,0.450304,0.1635729,0.6782173,0.3465537,0.3316636
1.677637,1.458613,0.5749362,0.2677821,0.4533885,0.1636268,0.675402,0.3461404,0.3292616
1.674802,1.457612,0.5754288,0.268217,0.4534125,0.1635226,0.6743438,0.3462546,0.3280892
1.673424,1.456807,0.5747758,0.2691635,0.4499674,0.1635066,0.6736934,0.3455133,0.32818
1.672839,1.457252,0.5769733,0.2695395,0.4518975,0.163361,0.6744552,0.3460293,0.3284259
1.674372,1.457729,0.5765281,0.268847,0.4510514,0.1634609,0.6749902,0.3462142,0.3287759
1.673064,1.457317,0.5730991,0.2678212,0.4482039,0.1634246,0.6748026,0.3456931,0.3291095
1.67359,1.456832,0.5731682,0.267341,0.4489184,0.1633711,0.6746929,0.3452005,0.3294923
1.675725,1.456358,0.573401,0.2666495,0.4496891,0.1633943,0.6742542,0.3453343,0.3289199
1.6746,1.456333,0.5687439,0.2654013,0.4460541,0.1636422,0.6744526,0.3453378,0.3291148
1.674601,1.456429,0.5714972,0.265058,0.4486069,0.1636643,0.6746313,0.346428,0.3282032
1.66752,1.453164,0.5685779,0.2645557,0.4462385,0.1635442,0.6714233,0.3465102,0.3249131
1.668026,1.453253,0.5705982,0.2629822,0.4566015,0.1634928,0.6712544,0.3461904,0.325064
1.668087,1.454252,0.5659325,0.2627622,0.4417049,0.1634688,0.6717921,0.3458824,0.3259096
1.668464,1.453642,0.5693615,0.2625014,0.4453112,0.1631993,0.6709292,0.346493,0.3244362
1.668819,1.454035,0.5689454,0.2621589,0.446896,0.1632187,0.6709989,0.3465804,0.3244184
1.668768,1.453961,0.5682207,0.2614113,0.4476518,0.1631663,0.6709113,0.3467474,0.3241638
