1.723215,1.464632,0.5828685,0.2696996,0.4466302,0.1644339,0.6748511,0.3516588,0.3231923
1.722898,1.464577,0.5824539,0.2697319,0.4448318,0.1643536,0.6747488,0.3527834,0.3219655
1.722759,1.464471,0.580974,0.269468,0.4431113,0.1643916,0.6746169,0.352117,0.3224999
1.722882,1.464391,0.584082,0.2733708,0.4408405,0.1652704,0.6748758,0.3514367,0.3234391
1.721482,1.463673,0.5862085,0.2724807,0.4346285,0.1651626,0.6740968,0.3517018,0.322395
1.721787,1.463712,0.5858836,0.271721,0.4334336,0.1644171,0.6739331,0.3523524,0.3215807
1.721099,1.463303,0.5870942,0.2708898,0.4340742,0.1643391,0.673574,0.3523136,0.3212604
1.720794,1.463136,0.5885235,0.270057,0.434463,0.1648278,0.6734861,0.3470284,0.3264577
1.720605,1.463659,0.577321,0.2683588,0.4347928,0.1646719,0.6741266,0.3462733,0.3278533
1.720551,1.463659,0.5844551,0.267582,0.4385882,0.1645505,0.6739683,0.3461265,0.3278418
1.719024,1.462412,0.5807301,0.2668957,0.4394051,0.1646908,0.6731179,0.3472254,0.3258926
1.71894,1.46235,0.5812472,0.2678521,0.4468481,0.1644751,0.6731381,0.3472143,0.3259239
1.718258,1.46215,0.5826265,0.2670875,0.4479328,0.1643111,0.673054,0.3491938,0.3238603
1.718804,1.462515,0.5818192,0.2650413,0.4485799,0.1640023,0.6727707,0.3496748,0.3230959
1.718507,1.461737,0.5840898,0.2653246,0.4500275,0.1640299,0.6721932,0.3503091,0.3218841
1.718903,1.462349,0.5807147,0.2681529,0.444698,0.1642633,0.6724216,0.3505188,0.3219029
1.718752,1.461124,0.5830066,0.2690034,0.4456236,0.1647453,0.6714264,0.3508099,0.3206164
1.719614,1.461955,0.5792456,0.2685627,0.4427637,0.1644223,0.6726088,0.3506477,0.3219611
1.719563,1.46218,0.5808975,0.2688257,0.4433181,0.1643895,0.6726477,0.3503251,0.3223226
1.720018,1.462096,0.5840597,0.2664073,0.4510182,0.1644101,0.6724858,0.3505448,0.321941
1.72079,1.463117,0.5804444,0.2633521,0.4454142,0.1644754,0.6731525,0.3502979,0.3228546
1.722389,1.463931,0.5885236,0.2663954,0.4368246,0.1643825,0.6737102,0.3501495,0.3235607
1.722135,1.463696,0.579104,0.2570868,0.45084,0.1651555,0.6739532,0.3505027,0.3234505
1.7223,1.46498,0.5798844,0.2577827,0.4554451,0.1650704,0.6751195,0.3509101,0.3242094
1.722188,1.464817,0.5780376,0.2647076,0.4469332,0.1647637,0.6747928,0.3519678,0.3228249
1.723453,1.466043,0.5788039,0.2655692,0.4472749,0.1647635,0.674744,0.3522632,0.3224808
1.723326,1.465586,0.5808909,0.2627389,0.4513405,0.1648529,0.674491,0.3529252,0.3215659
1.721529,1.464169,0.5816677,0.2643595,0.4494008,0.1648783,0.6740398,0.3521452,0.3218945
1.722303,1.464815,0.5815649,0.2624004,0.4520005,0.1651161,0.6740184,0.352789,0.3212294
1.723444,1.466623,0.5786132,0.2626269,0.4485756,0.1638131,0.6739435,0.3517843,0.3221592
1.723963,1.466972,0.5892159,0.267043,0.441325,0.1638863,0.6738148,0.3518098,0.3220051
1.724902,1.4668,0.5791375,0.2663745,0.4392631,0.164212,0.6737717,0.3519185,0.3218532
1.722852,1.465616,0.57912,0.2647468,0.4472328,0.1641515,0.6727,0.3520041,0.3206959
1.723077,1.466094,0.5818341,0.2643802,0.4511556,0.1644623,0.6726329,0.3522986,0.3203343
1.724289,1.466264,0.5850022,0.2653406,0.4486375,0.164589,0.6729882,0.3521791,0.3208092
1.724365,1.466033,0.5820628,0.2632509,0.4525075,0.1653043,0.6730242,0.352356,0.3206682
1.723217,1.46463,0.5821946,0.2628224,0.4542308,0.1654277,0.6730162,0.3523784,0.3206378
1.723192,1.463394,0.5801095,0.2610423,0.4545348,0.1654626,0.6723506,0.3525216,0.319829
1.723804,1.463197,0.5813156,0.2591794,0.4580979,0.1654295,0.6717145,0.3523831,0.3193314
1.723847,1.463164,0.5792145,0.2598124,0.4569083,0.1655387,0.6717561,0.3519272,0.3198289
1.723236,1.462742,0.5816491,0.2605858,0.4517836,0.1661433,0.6714839,0.3520413,0.3194426
1.721173,1.462017,0.5799254,0.2606199,0.4564049,0.1662183,0.6703267,0.3522155,0.3181112
1.72094,1.46211,0.578126,0.2596533,0.4553172,0.166134,0.6706165,0.3514608,0.3191557
